feature,mean_absolute_shap,mean_signed_shap,positive_contribution_rate,relative_importance,cumulative_importance
sensor_357,0.0006020332822930233,-0.0003039509000111116,0.22929936305732485,0.0013660517425111178,0.8123915227523082
sensor_218,0.0006013948446593832,-0.0001557574402265191,0.3662420382165605,0.0013646030869839732,0.8137561258392921
sensor_540,0.0005959840126095217,-0.0002028213163487368,0.23248407643312102,0.0013523255655120778,0.8151084514048043
sensor_392,0.0005949202299598926,-0.0002197530046460647,0.42038216560509556,0.00134991177513716,0.8164583631799415
sensor_155,0.0005940266309849596,-0.00022954436164795142,0.2770700636942675,0.0013478841423256252,0.8178062473222671
sensor_583,0.000593687385021489,-0.00014296967363485363,0.37898089171974525,0.0013471143716947164,0.8191533616939619
sensor_521,0.0005923085259414498,7.066834693212242e-06,0.5414012738853503,0.0013439856528940038,0.8204973473468559
sensor_287,0.0005904853867254154,-0.0002217993487287903,0.4554140127388535,0.0013398488342559738,0.8218371961811118
sensor_413,0.0005881478676978014,-0.00022422606300107433,0.20382165605095542,0.0013345448551658763,0.8231717410362778
sensor_219,0.0005878403085451128,-0.000211993013985601,0.1910828025477707,0.0013338469839205272,0.8245055880201982
sensor_061,0.0005873802708326218,-9.682054980095888e-05,0.3662420382165605,0.0013328031291416425,0.8258383911493399
sensor_393,0.0005836311831593927,-5.266378508174912e-05,0.5987261146496815,0.0013242962111697076,0.8271626873605096
sensor_031,0.0005811988742108684,-0.00028171113879794886,0.5095541401273885,0.0013187771477305538,0.8284814645082401
sensor_276,0.00057707140422136,-0.00026039723675149487,0.44904458598726116,0.0013094116562582967,0.8297908761644984
sensor_132,0.0005736773975692724,-0.00024219998379662144,0.4585987261146497,0.0013017104396685435,0.831092586604167
sensor_157,0.0005727114784401737,-0.00031412172410958755,0.33121019108280253,0.0012995187078353725,0.8323921053120024
sensor_099,0.0005698139746642243,-0.0001920204070356237,0.3885350318471338,0.0012929440877961073,0.8336850493997985
sensor_226,0.0005692016775447406,-0.00017321544538027422,0.4140127388535032,0.0012915547467553272,0.8349766041465538
sensor_105,0.000567470701280632,-0.00011638023978819789,0.31210191082802546,0.001287627051706933,0.8362642311982608
sensor_498,0.0005638810799916445,-0.00015449990788869987,0.3630573248407643,0.0012794819730858648,0.8375437131713467
sensor_108,0.000561690180809799,-5.7784023949362954e-05,0.4681528662420382,0.0012745106837351715,0.8388182238550819
sensor_076,0.0005607841681855172,-2.1296946334190678e-05,0.4681528662420382,0.0012724548835650825,0.840090678738647
sensor_171,0.0005526251599335151,-0.0001654171271409635,0.23885350318471338,0.0012539415758001718,0.8413446203144471
sensor_416,0.0005525690270962342,-7.252204363665894e-05,0.5573248407643312,0.001253814206828331,0.8425984345212755
sensor_077,0.000551780110849749,-0.0002894534680140845,0.39171974522292996,0.00125202410577428,0.8438504586270498
sensor_309,0.0005502110736217418,-0.000293886910058362,0.4012738853503185,0.0012484638606808192,0.8450989224877306
sensor_149,0.0005491934118615583,-0.00016478272751257873,0.27388535031847133,0.001246154721532414,0.846345077209263
sensor_419,0.0005487110042798448,-8.260922094991416e-05,0.4840764331210191,0.0012450601080999301,0.8475901373173629
sensor_028,0.0005484660978060311,-0.00023501517678490248,0.21337579617834396,0.001244504399760964,0.8488346417171239
sensor_013,0.0005474927103461734,-0.00023085735062926965,0.5063694267515924,0.0012422957218111126,0.850076937438935
sensor_495,0.0005453558631943703,-0.0003510528095383108,0.19745222929936307,0.0012374470799485192,0.8513143845188835
sensor_425,0.0005429587206752802,-3.243427191645188e-05,0.47770700636942676,0.001232007811370579,0.8525463923302541
sensor_094,0.0005428768775580356,-0.00019420778405862746,0.4745222929936306,0.001231822104141074,0.8537782144343952
sensor_457,0.0005406081057365274,-0.0002018286674581959,0.35668789808917195,0.001226674116826607,0.8550048885512218
sensor_422,0.0005376287543417087,-0.00022521526227401906,0.28662420382165604,0.0012199137793433648,0.8562248023305652
sensor_339,0.0005347221175891119,-0.00029305505030263686,0.3980891719745223,0.0012133184360002052,0.8574381207665654
sensor_551,0.0005343102743409424,-9.56592325448335e-05,0.3471337579617834,0.0012123839375208843,0.8586505047040863
sensor_387,0.0005340873022143731,-0.00028578263393493763,0.17197452229299362,0.0012118779996084963,0.8598623827036949
sensor_018,0.0005329509918225687,-0.0001012462604433501,0.3630573248407643,0.0012092996391815682,0.8610716823428765
sensor_356,0.0005295700100942576,-0.000248534673602749,0.3057324840764331,0.0012016279769708575,0.8622733103198473
sensor_223,0.0005290448246460362,-0.0002350142857889566,0.14331210191082802,0.001200436297843166,0.8634737466176905
sensor_577,0.0005273975267403833,-0.00019110602609986649,0.37898089171974525,0.0011966984743031098,0.8646704450919936
sensor_333,0.000523882404498132,-0.00011991839327847713,0.410828025477707,0.001188722438749265,0.8658591675307429
sensor_475,0.0005222253230390064,-0.00017446464542663124,0.28662420382165604,0.0011849624157051909,0.8670441299464481
sensor_174,0.0005204798641109729,-0.00030319962963652926,0.410828025477707,0.0011810018585728008,0.8682251318050209
sensor_119,0.0005195193434848642,-0.00020878707657481435,0.3821656050955414,0.001178822376285682,0.8694039541813066
sensor_300,0.0005136107755165005,-0.00018941912998825025,0.48089171974522293,0.0011654154604118848,0.8705693696417185
sensor_325,0.0005115843043480761,-0.00010225553322471094,0.44904458598726116,0.001160817268663696,0.8717301869103822
sensor_117,0.0005108973319876324,-7.096656792204275e-05,0.5477707006369427,0.0011592584847598118,0.872889445395142
sensor_571,0.000510284735999695,-0.0001787603533498076,0.4585987261146497,0.001157868465567534,0.8740473138607096
sensor_270,0.0005070553425476203,-0.00018792723843999497,0.2643312101910828,0.0011505407667804204,0.87519785462749
sensor_474,0.0005041374708484804,-0.0002783583713030408,0.267515923566879,0.0011439199306302126,0.8763417745581202
sensor_284,0.0005010327797717024,-0.00013380522972774683,0.30254777070063693,0.0011368751894503936,0.8774786497475706
sensor_556,0.0004970955032971629,-0.00021309616994354214,0.4171974522292994,0.0011279412591395858,0.8786065910067102
sensor_037,0.0004970623027326866,-8.621547027365347e-05,0.3503184713375796,0.0011278659249507807,0.879734456931661
sensor_202,0.0004934922423359881,-3.943840944787559e-05,0.5796178343949044,0.001119765231236299,0.8808542221628972
sensor_249,0.0004929646430661668,-0.00010533096769773276,0.37261146496815284,0.0011185680749941358,0.8819727902378913
sensor_169,0.0004900386613041021,-0.00020840914794594998,0.37898089171974525,0.0011119288365962184,0.8830847190744875
sensor_185,0.00048615511149004354,-0.00014135267402707257,0.321656050955414,0.0011031168154893166,0.8841878358899768
sensor_557,0.0004860117982285304,-0.0002271313651522682,0.2356687898089172,0.0011027916285995332,0.8852906275185763
sensor_336,0.00048248748922779497,-4.206943949744689e-05,0.35668789808917195,0.0010947947477073917,0.8863854222662837
sensor_501,0.0004816749596288215,-8.141076749237442e-05,0.3503184713375796,0.001092951066457259,0.8874783733327409
sensor_414,0.0004793890815988065,-0.00010740139308957459,0.321656050955414,0.001087764264069563,0.8885661375968105
sensor_550,0.00047916469597004654,-8.451627875641802e-05,0.6815286624203821,0.0010872551188309567,0.8896533927156415
sensor_448,0.00047599143644627104,-0.00019501008175456093,0.44904458598726116,0.0010800547914912738,0.8907334475071328
sensor_428,0.0004752562428402376,-0.00019906992919119265,0.3662420382165605,0.0010783865905194274,0.8918118340976522
sensor_279,0.0004723276519318271,-0.00024254029418044885,0.42038216560509556,0.0010717414318027884,0.892883575529455
sensor_313,0.0004691715905580606,-0.000128939295102975,0.4012738853503185,0.0010645801281574405,0.8939481556576124
sensor_273,0.0004686774686858309,-0.0002188677528783619,0.4840764331210191,0.001063458934255998,0.8950116145918684
sensor_008,0.0004678881148532235,-9.479352450234672e-05,0.6242038216560509,0.0010616678402912525,0.8960732824321597
sensor_215,0.0004667783854138622,-0.00027408797669337234,0.2961783439490446,0.0010591497937331262,0.8971324322258928
sensor_321,0.0004662944379081878,-0.0001441750369622001,0.2070063694267516,0.0010580516861154003,0.8981904839120082
sensor_078,0.00046430953378468593,-0.0001276918714064101,0.31210191082802546,0.0010535478126313634,0.8992440317246395
sensor_440,0.0004618056458633558,-0.0002370481660159944,0.28343949044585987,0.0010478663319581393,0.9002918980565977
sensor_019,0.0004598031300679837,-2.4675429785477986e-05,0.3630573248407643,0.0010433224964724083,0.9013352205530701
sensor_433,0.00045910857618078284,-0.00019272125526134388,0.3853503184713376,0.0010417465096029368,0.9023769670626731
sensor_369,0.00045740150769341,-2.087423660030661e-05,0.5222929936305732,0.0010378730628179359,0.903414840125491
sensor_255,0.0004540247075179368,-4.326385536240383e-05,0.49363057324840764,0.0010302108888161142,0.9044450510143072
sensor_549,0.0004528370002370752,-0.00014832992361294144,0.3089171974522293,0.0010275159055845651,0.9054725669198918
sensor_338,0.00044953935986765834,-3.391783129794099e-05,0.5382165605095541,0.0010200333502087904,0.9064926002701006
sensor_442,0.00044623928016695075,-0.00010557328033902994,0.34076433121019106,0.0010125452598354363,0.907505145529936
sensor_045,0.0004445405392230174,-0.00015420111166794347,0.5605095541401274,0.0010086907087752416,0.9085138362387113
sensor_354,0.00044453514696001634,-0.00018179162339764836,0.23248407643312102,0.0010086784733881204,0.9095225147120994
sensor_546,0.0004438071277836921,-5.372893955389967e-05,0.7292993630573248,0.0010070265516528114,0.9105295412637523
sensor_151,0.00043542745812438945,-0.00011247884459737316,0.2484076433121019,0.0009880125491442484,0.9115175538128966
sensor_005,0.0004340726841144756,-0.0001929281484758059,0.5063694267515924,0.0009849384808968873,0.9125024922937934
sensor_584,0.0004330772840870449,-0.00012021654568357245,0.35668789808917195,0.0009826798550335658,0.913485172148827
sensor_272,0.0004318849424642334,-0.00015582386269854298,0.2898089171974522,0.0009799743561858835,0.9144651465050129
sensor_120,0.00043177010858284887,-0.00016098979829621917,0.3343949044585987,0.0009797137908178575,0.9154448602958307
sensor_569,0.00043049612818944196,-4.2999622098608954e-05,0.30254777070063693,0.0009768230484161916,0.9164216833442469
sensor_083,0.0004299560161743437,-0.00010658775891053407,0.4394904458598726,0.0009755974999605216,0.9173972808442075
sensor_449,0.00042934019027730173,-0.00016278128667370883,0.3343949044585987,0.0009742001518994086,0.9183714809961069
sensor_209,0.00042760584520978005,-0.00013780711275962376,0.40445859872611467,0.0009702648128221739,0.919341745808929
sensor_292,0.0004261353041693149,-0.00019928635740843546,0.33121019108280253,0.0009669280618320788,0.9203086738707611
sensor_212,0.0004252810609830828,-0.0002122276694960113,0.2929936305732484,0.0009649897298039291,0.9212736636005651
sensor_205,0.0004192778650752358,-7.585843095656085e-05,0.43630573248407645,0.0009513680971272184,0.9222250316976923
sensor_166,0.00041786252790909905,-9.30617795130754e-05,0.42356687898089174,0.0009481566072330421,0.9231731883049253
sensor_553,0.00041717822940081603,-0.00012725002546196506,0.5445859872611465,0.0009466038904694815,0.9241197921953949
sensor_137,0.00041512969512544394,-0.00013513284519566155,0.35987261146496813,0.0009419556361307725,0.9250617478315256
sensor_351,0.0004138807677440286,-9.093071467353506e-05,0.3853503184713376,0.0009391217406040101,0.9260008695721297
sensor_003,0.00041308946011910823,-0.00012049041597883607,0.3184713375796178,0.0009373262133604537,0.9269381957854901
sensor_559,0.0004097972361449657,-0.00012814887492791107,0.3885350318471338,0.0009298559481294606,0.9278680517336195
sensor_408,0.00040709657093111935,-0.00019515846510675524,0.3535031847133758,0.0009237279672855073,0.928791779700905
sensor_441,0.0004045735851282836,-0.0001310665076854739,0.4745222929936306,0.0009180031523065621,0.9297097828532116
sensor_172,0.0004020944830886269,-9.002297241612534e-05,0.2770700636942675,0.0009123779123725886,0.9306221607655842
sensor_496,0.00040172872794435043,-4.166113764360809e-05,0.589171974522293,0.0009115479907272798,0.9315337087563115
sensor_100,0.0004016103032469554,-6.499562661017555e-05,0.3980891719745223,0.0009112792775697336,0.9324449880338812
sensor_007,0.00040048686939018037,-0.0002618488373302448,0.31210191082802546,0.000908730134818359,0.9333537181686996
sensor_199,0.0003985788471412663,-9.142112541540001e-05,0.410828025477707,0.0009044007111892341,0.9342581188798889
sensor_367,0.00039654248748091344,-0.00013797066906171278,0.3503184713375796,0.0008997800818250083,0.9351578989617139
sensor_081,0.0003962298864557632,-0.00015750895066543095,0.31210191082802546,0.0008990707702509192,0.9360569697319647
sensor_360,0.00039585901090583497,3.4935087662136444e-05,0.5605095541401274,0.000898229230080076,0.9369551989620448
sensor_341,0.0003955672374798491,-3.171681417729752e-05,0.48089171974522293,0.0008975671776509008,0.9378527661396957
sensor_109,0.00039544827433981385,-0.00020405788331159317,0.2770700636942675,0.0008972972427328165,0.9387500633824285
sensor_256,0.00038872116967797883,-7.157472369423975e-05,0.4394904458598726,0.0008820330151300614,0.9396320963975585
sensor_089,0.00038726771025420664,-5.22916461561578e-05,0.44904458598726116,0.0008787350234128082,0.9405108314209714
sensor_278,0.0003860426291718638,1.274826204366125e-05,0.5955414012738853,0.0008759552366527179,0.9413867866576241
sensor_012,0.0003837498399616648,-6.445939001395981e-05,0.4394904458598726,0.0008707527523583719,0.9422575394099825
sensor_420,0.00038219956693072167,-9.820380512527588e-05,0.3853503184713376,0.0008672350844194471,0.9431247744944019
sensor_197,0.000381867722213745,-7.008704663531662e-05,0.49044585987261147,0.0008664821076867613,0.9439912566020887
sensor_200,0.0003771722679249454,-0.00031759784149578085,0.15605095541401273,0.0008558278237763013,0.9448470844258651
sensor_368,0.0003766661322042971,-0.0001761934476363353,0.2611464968152866,0.0008546793696900001,0.945701763795555
sensor_290,0.00037613300752977727,-2.5329070280494983e-05,0.42038216560509556,0.0008534696759537508,0.9465552334715088
sensor_047,0.000376043743680488,-4.980539716116458e-05,0.43312101910828027,0.0008532671306120706,0.9474085006021209
sensor_473,0.00037426534573140757,-6.0550945775238495e-05,0.5286624203821656,0.0008492318327495231,0.9482577324348704
sensor_222,0.00037366028013581775,-9.43750764935017e-05,0.5127388535031847,0.0008478589004956104,0.9491055913353661
sensor_135,0.0003736391073221994,-0.00020401845949273632,0.410828025477707,0.0008478108580371818,0.9499534021934033
sensor_074,0.0003685069820939287,-0.00013610113192663812,0.22929936305732485,0.0008361657400394493,0.9507895679334427
sensor_586,0.00036837513608282003,-0.0001495604182569342,0.28662420382165604,0.0008358665730689254,0.9516254345065116
sensor_269,0.00036739094251219984,-8.262849714356185e-05,0.37898089171974525,0.0008336333753676403,0.9524590678818793
sensor_567,0.0003668151191625318,-0.00019443860376301236,0.410828025477707,0.0008323267956264063,0.9532913946775057
sensor_107,0.00036652464981401755,-4.9624310690068925e-05,0.49363057324840764,0.0008316677022318143,0.9541230623797375
sensor_362,0.0003661594054733931,-0.00025252855569922965,0.2802547770700637,0.0008308389396324244,0.95495390131937
sensor_301,0.00036573489242768,-8.601215734850459e-05,0.3885350318471338,0.0008298756925780317,0.955783777011948
sensor_543,0.0003622977900280613,-0.00014534234406937468,0.4745222929936306,0.0008220766890008458,0.9566058537009489
sensor_443,0.0003619042067996159,-8.564686104743267e-05,0.43630573248407645,0.0008211836236656652,0.9574270373246145
sensor_085,0.0003614573816815452,-2.905575572623276e-05,0.3375796178343949,0.0008201697491024293,0.958247207073717
sensor_141,0.00036101446732125705,-5.519326240032747e-05,0.47770700636942676,0.0008191647482969085,0.9590663718220139
sensor_275,0.00035879267585167674,-7.95212752152518e-05,0.4426751592356688,0.0008141233623838964,0.9598804951843978
sensor_225,0.0003584426603881029,-0.0001541430808324843,0.2770700636942675,0.0008133291550734638,0.9606938243394713
sensor_168,0.0003579475798607829,-0.0001058293113272836,0.3343949044585987,0.0008122057859227535,0.961506030125394
sensor_566,0.0003570256279023459,-0.00013903401857531317,0.267515923566879,0.0008101138183914279,0.9623161439437855
sensor_435,0.00035617275753199127,-0.0001888410459455774,0.33121019108280253,0.0008081786013696686,0.9631243225451551
sensor_305,0.0003558142986339683,-0.00021846412903196895,0.4140127388535032,0.0008073652353703706,0.9639316877805255
sensor_239,0.00035317833130983287,-3.5380404417997155e-05,0.5605095541401274,0.0008013840581460441,0.9647330718386715
sensor_306,0.00035253265211275645,-6.548977182525872e-05,0.30254777070063693,0.0007999189710516729,0.9655329908097232
sensor_140,0.0003520720868572917,-0.0001422941441654479,0.3821656050955414,0.0007988739192442856,0.9663318647289675
sensor_095,0.0003506119185628033,-2.0845078565587302e-05,0.3821656050955414,0.00079556070467341,0.9671274254336409
sensor_004,0.000347893318521265,-0.00014185205377899665,0.33121019108280253,0.0007893920285666849,0.9679168174622076
sensor_547,0.00034464650479854855,-6.578197634425131e-05,0.49363057324840764,0.0007820248020794173,0.968698842264287
sensor_555,0.0003398068535163037,-0.00015365221632113394,0.3248407643312102,0.000771043326035309,0.9694698855903223
sensor_167,0.00033897944568937684,-0.00014889509407459386,0.28343949044585987,0.0007691658851412844,0.9702390514754636
sensor_585,0.0003347085230951549,-0.0001522853768982372,0.31528662420382164,0.0007594748906006747,0.9709985263660643
sensor_494,0.00033410558752077786,-8.098837336136424e-05,0.4585987261146497,0.0007581067915001357,0.9717566331575644
sensor_558,0.00032383250270249776,-0.0001292723898423419,0.4012738853503185,0.000734796509776964,0.9724914296673414
sensor_483,0.00032180931589499765,-5.467274153730637e-05,0.43312101910828027,0.0007302057704522471,0.9732216354377936
sensor_170,0.0003201838486466307,-1.261225198237872e-05,0.5286624203821656,0.00072651748205967,0.9739481529198533
sensor_335,0.0003196396177822587,-9.930258050292311e-05,0.43630573248407645,0.0007252825876734792,0.9746734355075267
sensor_565,0.00031830791540000166,-3.4222190437382334e-05,0.44904458598726116,0.0007222608704141616,0.9753956963779409
sensor_570,0.00031748475773227654,-7.419256433394456e-05,0.42356687898089174,0.0007203930734012218,0.9761160894513421
sensor_544,0.0003158329699243105,-9.773828047998015e-05,0.5477707006369427,0.0007166450619877392,0.9768327345133299
sensor_102,0.00031446316679121085,-8.280916382596543e-05,0.4554140127388535,0.0007135368917056232,0.9775462714050355
sensor_224,0.000313880292331261,-6.492630157299846e-05,0.49044585987261147,0.0007122143125474625,0.9782584857175829
sensor_526,0.00031227399339742455,-7.427412572758228e-05,0.4554140127388535,0.0007085695182776118,0.9789670552358605
sensor_439,0.0003071335234897196,-6.874580117320855e-05,0.49363057324840764,0.000696905465672413,0.9796639607015328
sensor_390,0.00030354130869953203,-0.0001228934824680499,0.2356687898089172,0.0006887545022324524,0.9803527152037653
sensor_437,0.00030333616898455895,-0.00010718553457356692,0.37898089171974525,0.0006882890271942123,0.9810410042309595
sensor_377,0.0003010088667927025,-7.313513921449418e-05,0.4872611464968153,0.0006830082307531477,0.9817240124617127
sensor_143,0.00029670927854387854,-3.8849643296940856e-05,0.4713375796178344,0.0006732521920221734,0.9823972646537349
sensor_030,0.0002953447460757069,-0.00011634007997939386,0.4585987261146497,0.0006701559812134301,0.9830674206349483
sensor_152,0.0002845357138032402,-0.00014489704634486223,0.28662420382165604,0.0006456296006877181,0.983713050235636
sensor_178,0.0002777635306972599,-4.000444022649504e-05,0.42356687898089174,0.0006302630872330251,0.9843433133228691
sensor_458,0.0002712284920499182,-9.721818171075312e-05,0.37898089171974525,0.0006154346696120313,0.9849587479924811
sensor_488,0.00026825920475212803,-3.774053988107137e-05,0.5095541401273885,0.0006086971682039478,0.9855674451606851
sensor_552,0.0002668464741141708,-0.00010907829990577873,0.36942675159235666,0.0006054915926877074,0.9861729367533728
missingindicator_sensor_346,0.000265956017549939,-8.989804428934644e-05,0.4299363057324841,0.0006034710902055752,0.9867764078435783
sensor_363,0.0002657136032250329,-0.00013733084630672548,0.29936305732484075,0.0006029210367107146,0.987379328880289
sensor_568,0.0002644222881799606,-0.00015851435685046,0.2484076433121019,0.0005999909608837883,0.9879793198411728
missingindicator_sensor_074,0.00025978831810614695,-3.0811325846653574e-05,0.4554140127388535,0.0005894761885609579,0.9885687960297338
sensor_220,0.00025797518762769617,-0.00010985544579567987,0.21656050955414013,0.0005853620803839913,0.9891541581101178
sensor_445,0.00025508938981060926,-7.673820446664843e-05,0.5,0.0005788140219086335,0.9897329721320264
sensor_088,0.000252238007489281,-0.00015401953056521462,0.321656050955414,0.0005723440543783002,0.9903053161864047
sensor_213,0.00023402864613008558,-7.83833588063636e-05,0.321656050955414,0.0005310258572846113,0.9908363420436893
sensor_587,0.00023283659552491147,-0.00011674917398169791,0.3184713375796178,0.0005283210187744259,0.9913646630624637
missingindicator_sensor_248,0.0002235272151680431,1.0692067659861506e-05,0.5477707006369427,0.0005071974436628275,0.9918718605061265
sensor_358,0.0002200301939174872,-5.893726243168185e-05,0.3535031847133758,0.0004992624804084286,0.992371122986535
missingindicator_sensor_564,0.00021842693338974928,-8.439644386850591e-05,0.14012738853503184,0.0004956245804749334,0.9928667475670099
sensor_361,0.0002168387096717778,-3.512781051934506e-05,0.3343949044585987,0.0004920208000175326,0.9933587683670274
sensor_438,0.00021138006513937854,-6.841719167771654e-05,0.3375796178343949,0.00047963478898699395,0.9938384031560145
missingindicator_sensor_113,0.00021005360078059577,-2.2210083284100827e-05,0.535031847133758,0.0004766249571355181,0.99431502811315
missingindicator_sensor_347,0.0002023864490867466,-6.603049510705055e-05,0.4299363057324841,0.0004592277031305777,0.9947742558162805
missingindicator_sensor_565,0.00019196701546067506,-9.57529396870655e-05,0.12738853503184713,0.0004355853466703809,0.995209841162951
missingindicator_sensor_563,0.00018467734526123457,-6.253018782385066e-05,0.18789808917197454,0.0004190446221437421,0.9956288857850947
sensor_471,0.00016924894865219143,5.722216173791679e-06,0.34076433121019106,0.0003840366106403551,0.996012922395735
missingindicator_sensor_551,0.00014452582781469866,1.84726264454204e-05,0.19745222929936307,0.00032793827971131553,0.9963408606754464
missingindicator_sensor_386,0.00013142751924574564,-7.198986019793348e-05,0.4426751592356688,0.0002982173859155176,0.9966390780613619
missingindicator_sensor_566,0.00012272208700800163,-4.218719566274573e-05,0.12738853503184713,0.00027846420743277963,0.9969175422687947
missingindicator_sensor_520,0.00010221137032488015,-6.993191650093555e-05,0.23248407643312102,0.00023192408898880862,0.9971494663577835
missingindicator_sensor_558,9.832706659951881e-05,-1.3810160710843662e-05,0.8121019108280255,0.00022311035720929271,0.9973725767149928
missingindicator_sensor_556,9.637216422891986e-05,1.2481647375281523e-05,0.20063694267515925,0.00021867455960749828,0.9975912512746002
sensor_545,9.529359869657837e-05,-4.141307105529639e-05,0.4968152866242038,0.00021622722593309457,0.9978074785005333
missingindicator_sensor_557,8.882010768819649e-05,-5.536214319416204e-05,0.7484076433121019,0.0002015384638127539,0.9980090169643461
missingindicator_sensor_548,8.833331264865251e-05,-4.36800374297802e-07,0.24203821656050956,0.00020043389495987918,0.9982094508593059
missingindicator_sensor_554,8.781083283623333e-05,2.9396436766724846e-05,0.1910828025477707,0.00019924835509161203,0.9984086992143976
missingindicator_sensor_570,8.63224074830019e-05,-1.4486490804545792e-05,0.18789808917197454,0.00019587102346031875,0.9986045702378579
missingindicator_sensor_547,6.525755200981553e-05,-1.8860635729591005e-05,0.8089171974522293,0.00014807352891767436,0.9987526437667755
missingindicator_sensor_553,6.458651059397599e-05,-4.352893567873181e-07,0.8089171974522293,0.00014655089333860254,0.9988991946601141
missingindicator_sensor_550,6.119135115450034e-05,-4.0173426668523215e-05,0.5254777070063694,0.00013884706100107178,0.9990380417211152
missingindicator_sensor_057,4.8207535741556804e-05,-4.2506025396400514e-05,0.0031847133757961785,0.00010938595944579027,0.999147427680561
missingindicator_sensor_568,3.8411693711898074e-05,-2.69741620580908e-05,0.2802547770700637,8.715857191164759e-05,0.9992345862524726
missingindicator_sensor_225,3.582296820193822e-05,-1.6825230207193053e-05,0.041401273885350316,8.128458936321695e-05,0.9993158708418358
missingindicator_sensor_555,3.397036361969946e-05,-2.0239226070464893e-05,0.1910828025477707,7.708091193842042e-05,0.9993929517537742
missingindicator_sensor_552,3.32336355818948e-05,-4.350865523722405e-06,0.8089171974522293,7.540922924345935e-05,0.9994683609830176
missingindicator_sensor_332,3.313992185710036e-05,-3.123538678772574e-05,0.0031847133757961785,7.519658685172138e-05,0.9995435575698693
missingindicator_sensor_567,3.291429707231181e-05,2.1865977945156328e-05,0.8726114649681529,7.468462988940832e-05,0.9996182421997587
missingindicator_sensor_073,3.2333464780772914e-05,-1.8278249608955636e-05,0.4299363057324841,7.336668454103596e-05,0.9996916088842998
sensor_250,3.095858890846437e-05,-3.095858890846437e-05,0.0,7.024700389157073e-05,0.9997618558881913
missingindicator_sensor_055,2.5867904422418595e-05,-2.4315691235108533e-05,0.0031847133757961785,5.8695917569149763e-05,0.9998205518057605
missingindicator_sensor_569,2.092964684307663e-05,-1.1024575122153157e-05,0.12738853503184713,4.749069757610387e-05,0.9998680425033366
missingindicator_sensor_270,1.6304993879738504e-05,1.6304993879738504e-05,1.0,3.699706636851497e-05,0.9999050395697051
sensor_388,1.4779367310353669e-05,1.4626765785818528e-05,0.9968152866242038,3.3535322815747336e-05,0.9999385748925208
missingindicator_sensor_492,1.3892820472681767e-05,1.0195904865447456e-05,0.9968152866242038,3.152369175142028e-05,0.9999700985842722
missingindicator_sensor_003,1.3177866471607567e-05,1.2254651125443705e-05,0.9968152866242038,2.9901415728302773e-05,1.0000000000000004
missingindicator_sensor_357,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_349,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_366,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_001,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_364,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_363,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_522,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_348,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_350,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_367,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_351,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_358,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_352,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_353,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_354,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_355,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_356,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_378,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_368,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_369,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_419,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_418,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_417,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_416,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_414,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_413,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_412,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_411,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_410,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_409,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_408,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_407,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_406,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_392,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_479,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_344,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_377,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_345,0.0,0.0,0.0,0.0,1.0000000000000004
